objectID,userID,objectType,broadperiod,rightCorner,collection,museumCollection,site,country,county,toSearch,fourFigureLat,fourFigureLon,gridRef,dateDiscoveryDay,dateDiscoveryMonth,dateDiscoveryYear,length,width,edge,weight,patina,surface,thickness,other,composition,associations,description,publications,remarks,inputBy,thumbnail,imageURL,flickrURL,Processing,project
BAI-50335,433,Part of Sword,Bronze Age,,"Reading Museum 51:34,Acquired from the Rev. Dicks-Sherard, late of the grove Vicarage, Wantage in 1934.",Reading Museum,Unknown,,,,,,,,,,,,,,Golden-green.,Good,,,Bronze.,None known,Blade outlined.,,,Joellen McGann,https://farm6.staticflickr.com/5720/23550444352_5ec551bafc_b.jpg,https://farm6.staticflickr.com/5720/23550444352_5ec551bafc_b.jpg,https://www.flickr.com/photos/115096994@N02/23550444352,superuser,SwordsPt3
BAI-50340,433,Sword,Bronze Age,,"Beaulah, Mr. G. K. - Private,Cat. no. 2231,Oliver Lodge, Heads Lance, Herile, Yorkshire, MU 13 OJT,acquired from a collector of Japanese swords who had purchased it at an auction in a big house in the Bradford suburbs.",Private Collection,Unprovenanced,,,,53.96,-1.0873,,,,,,,,,,,,,,,"Typology: leaf-shaped blade,Condition: Recent reworking of hilt,Attached Material: Acquired with neatly-tuned wooden handle fitted.",,"Labels/Markings: sq. s/o ""Brewish Coll. Cat. no. 2231"",PRBAF: DF(C), SI; Ext. CI; Source: Sal; Sub. Inf. Beaulah",Joellen McGann,https://farm6.staticflickr.com/5695/23550441032_10cc9f81f0_b.jpg,https://farm6.staticflickr.com/5695/23550441032_10cc9f81f0_b.jpg,https://www.flickr.com/photos/115096994@N02/23550441032,superuser,SwordsPt3
BAI-50345,433,Leaf shaped sword,Bronze Age,,"Private Collection,1923,A. Henderson Bishop, Esq.,Thornton Hall, Lanarkshire,from Collection Sir J. F. Clark,No. 20 in Glasgow Exhibition 1911",Private Collection,Locality unknown,,,,53.96,-1.0873,,,,,595,hilt 53; blade 43,,627.87,,Corroded in places. Bronze colour with black stains.,6 blade,,,,Butt + point broken off.,,,Joellen McGann,https://farm1.staticflickr.com/737/23550437682_59962ef39e_b.jpg,https://farm1.staticflickr.com/737/23550437682_59962ef39e_b.jpg,https://www.flickr.com/photos/115096994@N02/23550437682,superuser,SwordsPt3
BAI-50348,433,Leaf shaped sword,Bronze Age,,"Private Collection,J.W. Clark Esq.,Bridwall, Uffenline, Devon",Private Collection,Found by great grandfather of owner (1809),,,,,,,,,1809,502,"hilt 45, 52; blade 42",,508.53,,"Slightly corroded in places, part of blade seems to have been rubbed with emory paper. Bronze colour with hilt stained black.",blade 6,,,,The blade has been broken + carefully mended.,,,Joellen McGann,https://farm6.staticflickr.com/5721/23550435432_0ebe59bb66_b.jpg,https://farm6.staticflickr.com/5721/23550435432_0ebe59bb66_b.jpg,https://www.flickr.com/photos/115096994@N02/23550435432,superuser,SwordsPt3
BAI-50357,433,Sword,Bronze Age,,"Warwick County Museum,Mus. No. A.195,Previously Earl of Aylesford",Warwick Museum,"England,County: Warwickshire,Town or parish: Meriden,Details of find unknown. Sword was presented to Warwickshire Natural History and Archaeological Society in June, 1852, by the Earl of Aylesford.",England,,"Meriden, Coventry, West Midlands, UK",52.423357500000000,-1.4380371939769100,,,,,525.78,40.64,,,,,8.89 at base of hilt,"Length: 20.7 in. = 525.78mm,Width: 1.6 in. = 40.64mm,Thickness: 0.35 in. = 8.89mm at base of hilt",,,"Leaf shaped blade, shoulders curving slightly to blade. Elongated holes on shoulders appear to have been each a pair of rivet holes, with outer edge on one shoulder partly, on other completely gone. Blade an elongated oval, tip missing about 3/4 inch and broken across at 7.85 in. from surviving end: pieces fit together. Rather more than 1/2 of grip and pommel missing.Outer face (.5mm) in many places flaked off, but surviving surface and metal appear stable.","1. 17th Annual Report of the Warwickshire Natural History and Archaeological Society, April 1853, p. 3.,2. F. W. Shotton, Proc: Coventry Natural History and Scientific Society, Vol. I, 1938, pp. 190 + 191.",,Joellen McGann,https://farm1.staticflickr.com/591/23550430012_f1a18323de_b.jpg,https://farm1.staticflickr.com/591/23550430012_f1a18323de_b.jpg,https://www.flickr.com/photos/115096994@N02/23550430012,superuser,SwordsPt3
BAI-50361,433,Leaf Shaped Sword,Bronze Age,IIIb,"Salisbury, S. Wilts. and Blackmore Museum,34 label on blade,Presented by Miss Brown.",Blackmoor Museum,"England,Wilts.,Upton Scudamore,Cow Down Hill",England,Wiltshire,"Upton Scudamore, Warminster, Wiltshire Ba12, UK",,,,,,,"175, 95","blade 28, 32, 29; hilt 54, 20, 15, 26",,260,Dark green,,"8, 7",,,,Broken in two. Broken by plough. The breaks look new.,Arch. Journal CIV,,Joellen McGann,https://farm6.staticflickr.com/5795/23550427832_d2be69747d_b.jpg,https://farm6.staticflickr.com/5795/23550427832_d2be69747d_b.jpg,https://www.flickr.com/photos/115096994@N02/23550427832,superuser,SwordsPt3
BAI-50268,433,Sword; Ballintober type,Bronze Age,,"Chertsey Museum,from S.A. Oliver Esq.",Chertsey Museum,"England,Surrey,Egham,Mixnams Farm",England,Surrey,"Egham, Surrey, UK",51.4312585,-0.5473085,,,,,507,46,,,,,,,,,,,"For type, see G. Eogan, Catalogue of Irish Bronze Swords (1965), figs. 3 + 4, & p. 5 A. For list of similar swords from Thames, B.A.V. Trump. P.P.S. XXVIII (1962), p. 98,Dating 1000 - 900 B.C.",Joellen McGann,https://farm6.staticflickr.com/5783/23363366890_ec8ffb9493_b.jpg,https://farm6.staticflickr.com/5783/23363366890_ec8ffb9493_b.jpg,https://www.flickr.com/photos/115096994@N02/23363366890,superuser,SwordsPt3
BAI-50274,580,Sword Fragment,Bronze Age,IVa,"Feb. 1939,On loan to Littlehampton Museum.",Littlehampton Museum,"England,Sussex,Tapton,Flansham",England,East Sussex,"Flansham, Bognor Regis, West Sussex Po22, Royaume-uni",,,,,,,73,45,,93,Dull green,pitted round shoulders; large patch of encrustment on one side of blade.,7,,,2 socketed celts & 5 fragts.; 2 socketed gouges & 1 fragt.; 2 sword fragts.; 1 ferrule & 1 ferrule fragt.; 1 spearhead VI fragt.; 1 copper cake & 25 metal lumps; 1 socketed knife fragt.,"Shoulders & upper part of blade only. Two rivet-holes, one retaining the rivet, which has an over-all length of 12 mm. Blade somewhat bent. Pointed oval section. Rudimentary ricasso notches.","Sussex Notes & Queries VII, 78.",,Denis Antoine,https://farm6.staticflickr.com/5695/23363364840_980eee944e_b.jpg,https://farm6.staticflickr.com/5695/23363364840_980eee944e_b.jpg,https://www.flickr.com/photos/115096994@N02/23363364840,superuser,SwordsPt3
BAI-50276,433,Sword,Bronze Age,IVa,"Albert Institute, Dundee","Albert Institute, Dundee","Scotland,Perthshire,Huntingtower",Scotland,,"Huntingtower, Perth, Perth, Perth And Kinross Ph1, UK",,,,,,,533.4,,,,,,,"Length: 21"" = 533.4mm",,,,,,Joellen McGann,https://farm6.staticflickr.com/5719/23363364060_fe6d31ce1a_b.jpg,https://farm6.staticflickr.com/5719/23363364060_fe6d31ce1a_b.jpg,https://www.flickr.com/photos/115096994@N02/23363364060,superuser,SwordsPt3
BAI-50279,433,Leaf Shaped Sword,Bronze Age,,"Mann Collection,B105,The University, Glasgow","The University, Glasgow","Scotland,Perthshire",Scotland,,"Perth, Perth, Perth And Kinross, UK",56.3957679,-3.4335463,,,,,640,"blade 46; hilt plate 53.5, 43",,400.4,,,,,,,Fair condition,,,Joellen McGann,https://farm1.staticflickr.com/580/23363361750_3640d43028_b.jpg,https://farm1.staticflickr.com/580/23363361750_3640d43028_b.jpg,https://www.flickr.com/photos/115096994@N02/23363361750,superuser,SwordsPt3
BAI-50282,433,Leaf Shaped Sword,Bronze Age,,"Colchester Museum,MDCCCLXXI, Aston Collection 636",Colchester Museum,Site unknown,,,,56.395,-3.4308,,,,,521,"blade 445; hilt plate 51.5, 23, 18",,456.6,"No patina, dull golden bronze colour, very slightly stained",Smooth,"4.5, 5.5, 1.75, 6",,,,Very well preserved,,,Joellen McGann,https://farm1.staticflickr.com/756/23363359950_45ba276970_b.jpg,https://farm1.staticflickr.com/756/23363359950_45ba276970_b.jpg,https://www.flickr.com/photos/115096994@N02/23363359950,superuser,SwordsPt3
BAI-50290,433,Sword (fragment of),Bronze Age,,"Museum, Phil. + Lits. Society, Leeds",Museum of Leeds Philosophical and Literary Society,Provenance unknown,,,,,,,,,,193,17.5 (hilt); 24 (end); 39 (base of blade),,146,,,,,,,Rounded central rib + ridges down sides of blade parallel with cutting edge. 4 rivet holes + part of another in handle.,,,Joellen McGann,https://farm6.staticflickr.com/5687/23363355130_53f2257347_b.jpg,https://farm6.staticflickr.com/5687/23363355130_53f2257347_b.jpg,https://www.flickr.com/photos/115096994@N02/23363355130,superuser,SwordsPt3
BAI-50298,433,Sword,Bronze Age,,"Mus. London,Brentford Public Library,Layton Collection, 1343",Museum of London,Locality unknown,,,,,,,,,,566,hilt 68; blade 44,,,Brown patina with black stains.,,blade 8,,,,"4 rivet holes. Blade broken in two pieces, bent. Hilt broken.",,Not checked.,Joellen McGann,https://farm1.staticflickr.com/703/23363349880_1158bb5105_b.jpg,https://farm1.staticflickr.com/703/23363349880_1158bb5105_b.jpg,https://www.flickr.com/photos/115096994@N02/23363349880,superuser,SwordsPt3
BAI-50310,433,Sword,Bronze Age,IIIa,"Brentford Public Library,Layton Collection, O1361,Now in The London Museum",Museum of London,Locality unknown (believed Thames),Isle of Man,,,,,,,,,618,blade 48; hilt plate 63,,,"dirty brown patina, mud stained",,blade 7,,,,Very good condition. 1 rivet.,,Inacc.,Joellen McGann,https://farm6.staticflickr.com/5675/23363342400_408b37cd36_b.jpg,https://farm6.staticflickr.com/5675/23363342400_408b37cd36_b.jpg,https://www.flickr.com/photos/115096994@N02/23363342400,superuser,SwordsPt3
BAI-50323,433,Leaf shaped sword,Bronze Age,,"Mus. London,Brentford Public Library,Layton Collection, 01381",Museum of London,Locality unknown,,,,,,,,,,249,"blade 30 1/8; hilt 48 3/4, 36",,,Pale green + some black stains.,Smooth. Chalk coloured earth on rough metal where broken.,blade 8,,,,Hilt end tapers to wedge shape at A + the top edge is fairly thin. 7 holes with 3 rivets remaining. Hilt is fluted - but almost flat.,,,Joellen McGann,https://farm6.staticflickr.com/5676/23363334580_7b1a4b3a97_b.jpg,https://farm6.staticflickr.com/5676/23363334580_7b1a4b3a97_b.jpg,https://www.flickr.com/photos/115096994@N02/23363334580,superuser,SwordsPt3
BAI-50330,433,Leaf Shaped Sword,Bronze Age,,"London,Royal United services Institution,Whitehall, SW,No. 580",Society of Antiquaries,,,,,,,,,,,631,"blade 40; hilt plate 49, 24, 41",,779.62,Dark brown + a little lighter brownon other side. A good deal of golden bronze shows.,Smooth,"7.5, 4.5; near hilt plate 9",,,,Bevelling along the edges is very slight. Point of blade is slightly turned up at front (about 18mm from the tip). Splendidly preserved.,,,Joellen McGann,https://farm1.staticflickr.com/782/23363331940_4f3fb88347_b.jpg,https://farm1.staticflickr.com/782/23363331940_4f3fb88347_b.jpg,https://www.flickr.com/photos/115096994@N02/23363331940,superuser,SwordsPt3
BAI-50349,433,Leaf shaped sword,Bronze Age,,"Private Collection, J.W. Clarke Esq.,Bridwall, no. Uffenline, Devon,1921",Private Collection,Site unknown,,,,51.5856,-0.6161,,,,,590,blade 36; hilt plate 61,,699,Has been,"Surface of the point half is much eaten away. The hilt half only slightly so. Has been welded toether in the centre. The 2 pieces do not appear to be fragments of the same sword, out pieces of 3 different swords of identical patterns. The resultant sword is about 47mm longer than the original.",blade 7,,,,"6 Rivet holes - 3 rivets. Metallic bronze colour, stained black in places. Hilt is quite black. Point is broken. The edge of the point half is much jagged. The hilt half has a few dents which appear to be modern.",,,Joellen McGann,https://farm6.staticflickr.com/5678/23363319450_452ffde86a_b.jpg,https://farm6.staticflickr.com/5678/23363319450_452ffde86a_b.jpg,https://www.flickr.com/photos/115096994@N02/23363319450,superuser,SwordsPt3
BAI-50275,433,Leaf shaped sword,Bronze Age,IVa,"Private Collection,1923,A. Henderson Bishop Esq.,Thornton Hall,Lanarkshire,frmo Collection - Davies of St. Fillan,? Now in Glasgow University",Private Collection,"Scotland,Perthshire,Errol,Druidstone Park",Scotland,,"Errol, Perth, Perth And Kinross Ph2, UK",,,,,,,534,hilt 49; blade 37,,549.28,"peacock green patina, much worn, colour mottled brown & pale green",,blade 7,,,,Two rivets adhering. Point + hilt broken off. Edge worn.,,,Joellen McGann,https://farm6.staticflickr.com/5820/23291091059_476e2b8873_b.jpg,https://farm6.staticflickr.com/5820/23291091059_476e2b8873_b.jpg,https://www.flickr.com/photos/115096994@N02/23291091059,superuser,SwordsPt3
BAI-50278,433,Sword,Bronze Age,IVa,"Royal Scottish Museum, Edinburgh,Loan 118.93,Lent by Col. Murray Threipland of Fingask Castle","Royal Scottish Museum, Edinburgh","Scotland,Perthshire,Perth (near),Found near Hill of Dunsinane",Scotland,,"Dunsinane Hill, Perth, Perth And Kinross Ph2, UK",,,,,,,486,38,,475,green patina,scratched in places,8,,,,Bronze sword: tip of blade and hilt broken off; four rivet holes.,,,Joellen McGann,https://farm1.staticflickr.com/762/23291088969_cf88378032_b.jpg,https://farm1.staticflickr.com/762/23291088969_cf88378032_b.jpg,https://www.flickr.com/photos/115096994@N02/23291088969,superuser,SwordsPt3
BAI-50281,433,Sword,Bronze Age,,"Alnwick Castle, 237,Presented by General Gordon",Alnwick Castle,Locality unknown,,,,56.395,-3.4308,,,,,246,37,,391,Bronze patina,"Rough, edge jagged",,,,,,,,Joellen McGann,https://farm1.staticflickr.com/618/23291086779_1136717171_b.jpg,https://farm1.staticflickr.com/618/23291086779_1136717171_b.jpg,https://www.flickr.com/photos/115096994@N02/23291086779,superuser,SwordsPt3
BAI-50307,433,Sword,Bronze Age,,"Mus. London,Brentford Public Library,Layton Collection,01347,Hallcad",Museum of London,Locality unknown,,,,,,,,,,502/500,hilt 47; blade 39,,,Dirty brown patina,"Pitted, all encrust on hilt.",blade 9,,,,Point broken.,,Not checked.,Joellen McGann,https://farm1.staticflickr.com/573/23291070439_2a0a24e708_b.jpg,https://farm1.staticflickr.com/573/23291070439_2a0a24e708_b.jpg,https://www.flickr.com/photos/115096994@N02/23291070439,superuser,SwordsPt3
BAI-50313,433,Leaf Shaped Sword,Bronze Age,,"Mus. London,Brentford Public Library,Layton Collection, O1371",Museum of London,Locality unknown,,,,,,,,,,298,hilt 40.25; blade 33.5,,,Mottled brown + green.,"Smooth, with slight green encrustment at broken end on one side.","middle of hilt 2.5; blade slt. over 9, 8",,,,4 rivet holes. Hilt bent near the middle.,,,Joellen McGann,https://farm6.staticflickr.com/5664/23291066749_24b2fa4f3f_b.jpg,https://farm6.staticflickr.com/5664/23291066749_24b2fa4f3f_b.jpg,https://www.flickr.com/photos/115096994@N02/23291066749,superuser,SwordsPt3
BAI-50321,433,Leaf shaped sword,Bronze Age,,"Mus. London,Brentford Public Library,Layton Collection, 01379",Museum of London,Locality unknown,,,,,,,,,,269,"blade  25.5; hilt 53.3, 28",,,"Very dark brown, greeny brown + blackish. Slightly rust stained on hilt.",Smooth. Some light earth.,"blade 7, hilt 9.5",,,,6 rivets + 2 holes without rivets. The Rivet marked A is loose. Bent near broken end + hilt slightly bent.,,,Joellen McGann,https://farm6.staticflickr.com/5717/23291061889_5ce112a91e_b.jpg,https://farm6.staticflickr.com/5717/23291061889_5ce112a91e_b.jpg,https://www.flickr.com/photos/115096994@N02/23291061889,superuser,SwordsPt3
BAI-50327,433,Leaf shaped sword,Bronze Age,,"Mus. London,Brentford Public Library,Layton Collection, O1385",Museum of London,Locality unknown,,,,,,,,,,124.5,hilt plate 59.5; end of hilt 32.5,,,Traces of thick black patina.,"Matte golden bronze, stained with soil.",blade 9; hilt 8,,,,1 loose rivet. The slot + rivet holes have bevelled edges.,,,Joellen McGann,https://farm1.staticflickr.com/745/23291059279_7ae699774c_b.jpg,https://farm1.staticflickr.com/745/23291059279_7ae699774c_b.jpg,https://www.flickr.com/photos/115096994@N02/23291059279,superuser,SwordsPt3
BAI-50333,433,Leaf-shaped Sword,Bronze Age,,"Newcastle-upon-Tyne,Black Gate Museum, No. 84",Black Gate Museum,Locality unknown,,,,,,,,,,373,30,,854,,,,,Bronze,,Length 373mm but the blade has been broken + fixed together at some comparatively recent date by lapping + rivetting.,,,Joellen McGann,https://farm1.staticflickr.com/749/23291056709_6424eebf7f_b.jpg,https://farm1.staticflickr.com/749/23291056709_6424eebf7f_b.jpg,https://www.flickr.com/photos/115096994@N02/23291056709,superuser,SwordsPt3
BAI-50338,433,Leaf Shaped Sword,Bronze Age,,"Herts County Museum, St. Alban,lent by Capt. J.H. Ball RAF,from the Collection of Parker Brewis of Newcastle on Tyne",Hertfordshire County Museum,Site unknown,,,,53.96,-1.0873,,,,,535,hilt plate 47; blade 36,,460.68,Traces of patina dark green,Smooth. Probably cleaned mostly bronze surface,blade 8,,,,At 105mm from point of blade there is a join this is either a mend or it looks as if another sword end had been added to make it complete.,,,Joellen McGann,https://farm6.staticflickr.com/5641/23291053449_ace6111e90_b.jpg,https://farm6.staticflickr.com/5641/23291053449_ace6111e90_b.jpg,https://www.flickr.com/photos/115096994@N02/23291053449,superuser,SwordsPt3
BAI-50363,433,Leaf shaped sword,Bronze Age,IIIc,Worcester Museum,Worcester Museum,"England,Worcestershire,dredged near Worcester,(Edwards says ""just below Diglis"")",England,Worcestershire,"Diglis, Worcester, Worcester, UK",52.1794914,-2.2209663,,,,,588,"hilt 21, 52; blade 30, 43",,,,"corroded, dirty colour",,,,,,"Edwards: ""The Museum as an Index to the County's Antiquities,"" Trans. Worcs. Nat.Club III, p. 277.",,Joellen McGann,https://farm6.staticflickr.com/5701/23291037119_f51fd27448_b.jpg,https://farm6.staticflickr.com/5701/23291037119_f51fd27448_b.jpg,https://www.flickr.com/photos/115096994@N02/23291037119,superuser,SwordsPt3
BAI-50042,580,Leaf shaped Sword,Bronze Age,IVa,"National Museum of Wales, Cardiff.,01.115",National Museum of Wales,"Wales,Glamorgan,Penarth",Wales,,"Penarth, Vale Of Glamorgan, Royaume-uni",51.435968,-3.1733023,,,,,71,blade 30; hilt plate 48,,,dead green,"smooth, gone in parts at base.",7,,,Found with a socketed celt & a jet of scrap bronze.,In fair condition.,,,Denis Antoine,https://farm6.staticflickr.com/5667/23155534781_8f4d442c26_b.jpg,https://farm6.staticflickr.com/5667/23155534781_8f4d442c26_b.jpg,https://www.flickr.com/photos/115096994@N02/23155534781,superuser,SwordsPt2
BAI-50045,580,"Leaf shaped Sword (portion),Shoulder fragment",Bronze Age,IVa,"Leicester Museum.,lent by Mrs. Hocart.",Leicester Museum,"England,Leicestershire,Welby,Probably from Gravel Hole Field, found by a farmer digging for gravel.,1895",England,Leicestershire,"Welby, Melton Mowbray, Leicestershire Le14, Royaume-uni",52.7812672,-0.9266174,,,,1895,133,hilt plate 43,,,"some green patina on blade, the rest of blade is golden brown. Handle has little golden brown; part is worn off or cleaned off.",,,,,,"This had 3 rivets at each side the 3rd. rivet is broken) & belongs to the upper portioni, nearest the handle, which with the guard, was in one piece in this this type & quite plain.",,"The hoard was taken to a foundry in Melton Mowbray whence a part was rescued by W.S. Barnes, Mrs.Hocart was his daughter.",Denis Antoine,https://farm6.staticflickr.com/5646/23155533981_708f16374d_b.jpg,https://farm6.staticflickr.com/5646/23155533981_708f16374d_b.jpg,https://www.flickr.com/photos/115096994@N02/23155533981,superuser,SwordsPt2
BAI-50062,433,Sword,Bronze Age,IVa,"Ashmolean Museum, Oxford,Evans Collection, 1927.2446",Ashmolean Museum,"England,Norfolk,Stoke Ferry",England,Norfolk,"Stoke Ferry, King's Lynn, Norfolk Pe33, UK",,,,,,,546,50,,608.17,,,9,,,"Hoard, Nos. 2444-2450, comprising 2 broken leaf-swords. 3 large spearheads, 1 chafe, 1 habbard.","Broken into pieces. Notched at base of blade. 4 rivet holes in straight shoulders + ?3 in tang. ""Appears to have been a defective casting, + to have dented a portion of its hilt plate. This has been subsequently supplied by a 2nd hilt plate having been cast over the broken cut of the original plate, a hole in which has stopped with a rivet which has been partly covered over by the 2nd casting (Evans, A.B.I.,p. 282).","Evans, Anc. Br. Imps., Hoard No. 22, pp. 282, etc.,Proc. Soc. Anthrop. V, 425",,Joellen McGann,https://farm1.staticflickr.com/708/23155529951_f39d7dfa78_b.jpg,https://farm1.staticflickr.com/708/23155529951_f39d7dfa78_b.jpg,https://www.flickr.com/photos/115096994@N02/23155529951,superuser,SwordsPt2
BAI-50066,433,Sword (Shoulder Frag),Bronze Age,IVa; Hilt of Sword),"Norwich Castle Museum 87.964 (3),ex. L Winders, 8 The Green, South Creake",Norwich Castle Museum,"Norfolk,Waterden (South Creake),c. 1952,Ploughed up",England,Norfolk,"South Creake, Fakenham, Norfolk Nr21, UK",,,TF/88763549,,,1952,149.5,51 (hilt),,189,Green,Pitted,8,,,"Part of hoard of 3 swords, 2 spearheads + fragment of socket. Sword fragments do not join.",,,"Finder reported that hoard was in a round container which disintegrated on removal. When reported (1964) finder thought container was pottery but could not be sure.,Barbara Green",Joellen McGann,https://farm1.staticflickr.com/735/23155528971_398efb11d3_b.jpg,https://farm1.staticflickr.com/735/23155528971_398efb11d3_b.jpg,https://www.flickr.com/photos/115096994@N02/23155528971,superuser,SwordsPt2
BAI-50068,433,Sword,Bronze Age,IVa,"Black Gate Museum, Newcastle on Tyne,1932.21,On loan from Mr. G. H. Allgood of Nunwick, 1932",Black Gate Museum,"England,Northumberland,Brandon,Brandon Hill,1857",England,Northumberland,"Brandon, Alnwick, Northumberland Ne66, UK",,,,,,1857,593,,,690,Smooth dark green patina.,heavily pitted on one face,,,,"One of a small hoard of three, of which one was destroyed, while the third cannot now be traced.",Point broken off. Lines marking the lower edge of the hilt plate are still to be seen on each face.,"Hist. Beris Nat. Field Club, XI (1885-6), 283-4, x fig.,Proc. Soc. Ant. Newcastle, 4, V, 254,Evans, 234, reported incorrectly as ""Branton""",,Joellen McGann,https://farm1.staticflickr.com/567/23155528341_800ac06206_b.jpg,https://farm1.staticflickr.com/567/23155528341_800ac06206_b.jpg,https://www.flickr.com/photos/115096994@N02/23155528341,superuser,SwordsPt2
BAI-50073,433,Sword,Bronze Age,IVa,"Newcastle-upon-Tyne,Black Gate Museum, No. 17",Black Gate Museum,"England,Northumberland,Wooler in Evert Park,1814",England,Northumberland,"Wooler, Wooler, Northumberland Ne71, UK",55.5458505,-2.0147556,,,,1814,578,43,,687,,,,,Bronze,,,"Arch. Acl. Vol. I,Evans, 285",This sword was found with a second which cannot now be traced. Second sword found May 1932.,Joellen McGann,https://farm6.staticflickr.com/5703/23155526531_8be22f1e49_b.jpg,https://farm6.staticflickr.com/5703/23155526531_8be22f1e49_b.jpg,https://www.flickr.com/photos/115096994@N02/23155526531,superuser,SwordsPt2
BAI-50089,433,Sword,Bronze Age,IVa,"The Bowes Museum, Barnard Castle, Co. Durham,Museum registration number 1958/1842",The Bowes Museum,"England,Yorkshire, North Riding,Startforth",England,,"York, York, York, UK",53.9590555,-1.0815361,OS map ref. 45/037156,,,,525.78,,,,Surface patina broken across blade near tip.,Blade edges chipped.,,"Length: 1' 8 7/10"" = 525.78mm",Bronze,Found with another bronze sword + gold hair ornament.,"Sword with leaf shaped blade, v-shaped hilt, 3 rivet holes. Point of blade missing. Sword in 3 pieces, now reconstructed",,,Joellen McGann,https://farm6.staticflickr.com/5724/23155521381_4d0d89932a_b.jpg,https://farm6.staticflickr.com/5724/23155521381_4d0d89932a_b.jpg,https://www.flickr.com/photos/115096994@N02/23155521381,superuser,SwordsPt2
BAI-50099,433,Leaf-shaped Sword (portion),Bronze Age,Frag,"Private Collection,The Earl of Powis,Powis Castle, Welshpool,No. 37,National Museum Wales,31.62/39 (41)",Private Collection,"Wales,Montgomeryshire,Welshpool,Pool Quay,Crowther's Coppice,October 1862",Wales,,"Pool Quay, Welshpool, Welshpool, Powys Sy21, UK",52.6963,-3.1034,,,10,1862,335,"43 (max), broken butt 35",,419.4,Green,Good - Edge slightly chipped,8,,Bronze,"Part of ""Guilsfield"" Hoard",,"R.C.A.M. Montgomery, No. 949 + refs.",,Joellen McGann,https://farm6.staticflickr.com/5689/23155518271_c36366482b_b.jpg,https://farm6.staticflickr.com/5689/23155518271_c36366482b_b.jpg,https://www.flickr.com/photos/115096994@N02/23155518271,superuser,SwordsPt2
BAI-50116,433,Leaf shaped sword [? cay's tongue],Bronze Age,IV,"Somerset Taunton Castle Museum, 97,31 2",Somerset County Museum,"England,Somerset,Stogursey,Wick Park",England,Somerset,"Wick Park Cottage, Farringdon Hill, Stogursey, Bridgwater, Somerset Ta5 1tj, UK",51.189211,-3.12274,,,,,70,blade 40,,92,,,9,,,,,,,Joellen McGann,https://farm1.staticflickr.com/574/23155513921_d4f943bd9d_b.jpg,https://farm1.staticflickr.com/574/23155513921_d4f943bd9d_b.jpg,https://www.flickr.com/photos/115096994@N02/23155513921,superuser,SwordsPt2
BAI-50128,433,Leaf Shaped Sword,Bronze Age,IVa,"Ipswich Museum,Christchurch Museum Collection,No. 1920.51.45",Ipswich Museum,"England,Suffolk,R. Orwell,(raised by the ""Dredger Brinell"")",England,Suffolk,"River Orwell, United Kingdom",52.0064897,1.2074546,,,,,635,"hilt plate 45, 44; blade 43, 26",,596,Dull green patina + bronze,,15 hilt; 6 plate (at section),,Bronze,,Good condition. Slightly bent + twisted,,,Joellen McGann,https://farm6.staticflickr.com/5703/23155510631_a84a8a72a7_b.jpg,https://farm6.staticflickr.com/5703/23155510631_a84a8a72a7_b.jpg,https://www.flickr.com/photos/115096994@N02/23155510631,superuser,SwordsPt2
BAI-50046,580,Leaf shaped Sword,Bronze Age,VI,"City & County Museum, Lincoln.,for many years this specimen was at the Municipal Technical School, but was transferred to the Museum in May 1909.,Ref. No. 291.09.,45",City & County Museum,"England,Lincolnshier,Billinghay,1852.",England,Lincolnshire,"Billinghay, Lincoln, Lincolnshire Ln4, Royaume-uni",53.5467539,-0.0308807,,,,1852,490,hilt 61; blade 39,,680,green patina badly corroded,,8,,,,Point & hilt are missing & the edge are corroded away,"Trollope's ""Sleaford"" p. 29.,Evans ""Bronze Implements""",,Denis Antoine,https://farm1.staticflickr.com/639/23129978482_afe098e22f_b.jpg,https://farm1.staticflickr.com/639/23129978482_afe098e22f_b.jpg,https://www.flickr.com/photos/115096994@N02/23129978482,superuser,SwordsPt2
BAI-50047,580,Leaf shaped Sword,Bronze Age,VI,"City & County Museum, Lincoln.,for many years this specimen was at the Municipal Technical School, but was transferred to the Museum in May 1909.,Ref. No. 290.09.,44.",City & County Museum,"England,Lincolnshire,Billinghay,1852",England,Lincolnshire,"Billinghay, Lincoln, Lincolnshire Ln4, Royaume-uni",53.5467539,-0.0308807,,,,1852,618,hilt 57; blade 42,,808,dark green,,8,,,,Point is broken off.,"Trollope's ""Sleaford"" p. 29.,Evans ""Bronze implements"".",,Denis Antoine,https://farm1.staticflickr.com/743/23129978122_803da4c5fd_b.jpg,https://farm1.staticflickr.com/743/23129978122_803da4c5fd_b.jpg,https://www.flickr.com/photos/115096994@N02/23129978122,superuser,SwordsPt2
